method_name,method_class,c/r,#q<0.1,#q<0.5,100bias,100log-l,75RMS,Edyrs15,Edyrs20,EdyrsA,Fdyrs15,Fdyrs20,Mdyrs15,Mdyrs20,RMSyrsA,avg_unc.(1se),bias,bias50,e100bias,e100log-l,e75RMS,eEdyrs15,eEdyrs20,eEdyrsA,eFdyrs15,eFdyrs20,eMdyrs15,eMdyrs20,eRMSyrsA,ebias50,el15,el20,l15,l20,log-likeli,ncEdyrs,nceEdyrs,q_min,q_small5,smooth_r,tlog-l,RMS,100RMS,e100RMS
removeMEI_cons,42/6_Remove_IV,c,28.28,59.88,-0.05613198962694547,-78.54111001463035,0.09863725292581886,8.53767857157291,-1.0,5.1375726002896185,-0.6383333331806442,-1.0,16.955000000136707,-1.0,6.391977373317544,0.09281987557948139,0.000876133347085814,-0.08019716195236012,-0.05613198962694549,-136.5874925509463,0.10676432201278058,9.1451779101966,-1.0,5.366654982499066,-0.12833333318119905,-1.0,18.30666666680202,-1.0,5.544759479830444,-0.08019716195236015,2.2865082649805912,0.0,2.669440917362293,0.0,-0.15461523093160653,20.234,20.148,5.329980043271546e-10,7.616028396132371e-05,21.276419999999998,-35.71611834520111,0.09369502248821825,0.09331089572526483,0.10462410870501197
offset11y,42/3_ST_Fits,c,127.04,189.14,0.07065267450279655,-141.8094727557235,0.10094765775745035,-4.2383333331774065,-1.0,-3.1003544972097927,-4.314999999844003,-1.0,-4.314999999844003,-1.0,5.047501920015369,0.03744379619743984,0.07680421991734993,0.11512772989273067,0.07065267450279654,-216.9282589051882,0.10730118494058853,-3.7283333331779613,-1.0,-3.5484259257792212,-3.8049999998445583,-1.0,-3.734999999844622,-1.0,4.155370370251805,0.11512772989273065,4.299758986526536,0.0,5.014954272427915,0.0,-1.4505003235055876,6.528,6.667999999999999,1.3697827625005312e-06,5.806581638535944e-06,2.6264999999999996,-335.06557472979074,0.09301031939562748,0.08822976026564879,0.10003790594303079
lowess1dt36wnc,42/3_ST_Fits,c,94.22,163.44,0.019172883192698113,-144.12306704097247,0.04494205828424341,-1.1663888887357416,-1.0,-1.0155873014433126,-2.5566666665122555,-1.0,-0.9033333331804261,-1.0,2.790545628009066,0.022807022739359466,0.00039967848791730675,0.02561728912591929,0.01917288319269813,-671.6422435514204,0.06511504158321423,-0.9204166665138329,-1.0,-0.9686805554116833,-2.0466666665128104,-1.0,0.05166666681861898,-1.0,3.052986111079171,0.025617289125919297,5.018689880524465,0.0,7.474612933788779,0.0,-0.9272576694173997,7.858,8.074,1.8495887230220536e-09,7.70791173969107e-07,3.35472,-214.19652163541937,0.05275482592675862,0.04475185182865278,0.06768622136077904
hinge75meet,42/2_LT_Fits,c,50.34,74.96,0.15454242454715145,-375.0866471032299,0.25471477565016043,-5.349999999843049,-1.0,-3.8740634919175636,-5.349999999843049,-1.0,-5.349999999843049,-1.0,6.2833379662629385,0.06611189724518392,0.09032839488566183,0.3002798568277288,0.15454242454715142,-392.4848346724899,0.25494592581671005,-4.839999999843603,-1.0,-4.268055555408217,-4.839999999843603,-1.0,-4.839999999843603,-1.0,4.494166666553542,0.30027985682772873,2.985962249478021,0.0,2.962152424380889,0.0,-1.9111685571424974,5.88,6.0,3.811219927675031e-08,8.993392650353572e-08,1.69648,-298.1422949142296,0.17038599952951125,0.21840900531728438,0.2215115737939898
lowess1dg20wnc,42/3_ST_Fits,c,117.86,176.06,0.029473519298765346,-470.97511245606466,0.06079071837566143,-2.8383333331786527,-1.0,-1.7319444443003165,-2.984999999845186,-1.0,-2.9099999998452493,-1.0,3.7604899696527907,0.02215256696416721,9.487746549519124e-05,0.05997849953174586,0.029473519298765353,-920.2386926548373,0.07145923060299554,-2.3283333331792075,-1.0,-1.8020277776331366,-2.474999999845741,-1.0,-2.3133333331792163,-1.0,3.20869444436645,0.05997849953174584,5.761031980874678,0.0,6.584457831123101,0.0,-2.569410558028436,6.236000000000001,6.396,2.1029251110076105e-12,1.3069639963396479e-09,2.51734,-593.5338389045687,0.05765731880076845,0.0577256766275403,0.07371321483878703
OLS_refit_CO2forc,43/0_Linear,c,114.46,174.1,0.03765074480794788,-82.04630495145882,0.07024733378298378,-7.551666666507726,-1.0,-4.745288359643165,-7.551666666507726,-1.0,-7.551666666507726,-1.0,7.244710594417543,0.024150595475887285,0.018340029582759747,0.029565180704547108,0.0376507448079479,-182.82332051898413,0.07284613144038049,-7.041666666508281,-1.0,-4.986018518372899,-7.041666666508281,-1.0,-7.041666666508281,-1.0,6.094351851729157,0.029565180704547098,1.9885646484785582,0.0,1.7799987357981542,0.0,-2.4786315110417547,5.86,5.94,4.759007222187538e-07,4.623189884070159e-06,0.9941200000000001,-572.5638790506454,0.06848700979417792,0.06857089857118409,0.07857161295330772
lowess1dt30wnc,42/3_ST_Fits,c,102.82,164.88,0.01620791767703157,-184.85008111725787,0.04498166735028106,-0.392499999847543,-1.0,-0.5761342591156641,-2.7633333331787253,-1.0,0.5633333334849249,-1.0,3.0336672686551367,0.02229068926250136,0.00024434534171462495,0.018617557525634716,0.0162079176770316,-789.5929567770258,0.06685443881220857,-0.1538888887367375,-1.0,-0.4513935183751078,-2.25333333317928,-1.0,1.1116666668176824,-1.0,2.953060185159066,0.01861755752563473,4.963391795313816,0.0,8.61177582530326,0.0,-1.442334773129869,8.324,8.56,5.131334933399089e-10,3.4713188704534255e-07,3.9070400000000003,-333.1793325929998,0.05528979893719301,0.04584723806609551,0.06952033226027833
lowess1dt26wnc,42/3_ST_Fits,c,112.96,171.12,0.014463701367378186,-262.72223258245674,0.04668515283715758,0.2580555557074127,-1.0,-0.32317261890426424,-3.0399999998451404,-1.0,1.4550000001507672,-1.0,3.138695725441954,0.021839070037916075,0.00016449091036634252,0.01458464241027827,0.014463701367378214,-926.3458993598374,0.06884958001076766,0.6386111112625303,-1.0,-0.04323148133845562,-2.5299999998456952,-1.0,2.075000000150112,-1.0,2.828824074053806,0.014584642410278292,5.208539034645594,0.0,9.119268881226825,0.0,-2.1534913259559993,8.978,9.336,2.8263847309832003e-11,1.1777565139432494e-09,4.416399999999999,-497.4564962958359,0.05830452828748632,0.04846489303070326,0.07178803778867518
opt_clim_norm,42/3_ST_Fits,c,40.8,84.82,-0.011852859528909652,-3518.76721448403,0.07140459445472076,1.5870277779284296,-1.0,1.4209666668066208,-2.818333333178671,-1.0,2.6000000001497483,-1.0,4.739900759244444,0.049600979203145205,-0.014671705964961644,0.00426799744367598,-0.012016400022202169,-2368.044915658778,0.0825035893342605,2.2618888890388344,-1.0,1.2446808863842977,-2.3083333331792257,-1.0,3.1133333334825237,-1.0,3.4205552248976225,0.0036091170283158425,4.369317900916797,0.0,4.67842644569359,0.0,-1513.4373392860603,14.515999999999998,14.874,1.7911023796502242e-10,0.0002187146791845336,12.0504,-349575.6812511145,0.08383836357468506,0.08892854208878258,0.10069985222861032
lowess2dt30wnc,42/3_ST_Fits,c,116.24,174.0,0.008957855357064089,-347.3157795031165,0.06454879289342717,1.500805555706271,-1.0,0.3031015874444238,-4.934999999843431,-1.0,3.5900000001488026,-1.0,3.410853805016631,0.028978167000888972,-8.316769071132258e-05,0.0031385490298271018,0.008957855357064119,-714.5742789772785,0.08268524047602924,1.721388889039318,-1.0,0.5811679895609277,-4.424999999843985,-1.0,5.018333333480777,-1.0,2.4296124338774456,0.003138549029827102,5.479614440400135,0.0,6.608197655963302,0.0,-2.653258476709959,12.39,12.924000000000001,3.2428763324262283e-13,8.175638111373819e-10,7.6597,-612.9027081200006,0.08037056176068061,0.07008966964030734,0.08776471331684384
OLS_hinge75,42/2_LT_Fits,c,59.94,99.7,0.11282942628817841,-989.1224595498471,0.19467106291530037,-4.013333333177588,-1.0,-2.7450714284265048,-4.013333333177588,-1.0,-4.013333333177588,-1.0,5.269591096291725,0.03805560130911211,0.0609380623689487,0.22978881943184376,0.1128294262881784,-1053.6644380849602,0.19578563598815385,-3.5033333331781433,-1.0,-3.1172222220759265,-3.5033333331781433,-1.0,-3.5033333331781433,-1.0,3.7199999998990627,0.22978881943184376,3.5069912742408853,0.0,3.727609318684551,0.0,-6.187454511804253,5.88,6.0,5.65960645125883e-17,8.593963189686946e-16,2.05546,-965.2429038414635,0.1342830079523452,0.16804090516572054,0.1721090653870853
EBMKF_ta2,43/2_Kalman,c,159.64,200.4,-0.09040497958588245,-518.0265856061934,0.10270770967427557,19.947500000089732,-1.0,9.11905158740741,15.48833333342402,-1.0,17.575000000088806,-1.0,13.155107508467388,0.03017254342966201,-0.06783163866643481,-0.11552903892025715,-0.09040497958588245,-416.3942482898211,0.09898314991863341,19.54333333342362,-1.0,9.439583333437112,15.206666666757796,-1.0,17.051666666756134,-1.0,9.439583333437112,-0.11552903892025718,0.3019337051602761,0.0,0.9367433025509044,0.0,-3.63099454812889,5.122000000000001,5.1160000000000005,0.0007129728429562714,0.0010353964656769604,1.42958,-838.7597406177737,0.09067159422210251,0.1044293359359564,0.09725883534563795
lowess1dt20wnc,42/3_ST_Fits,c,131.84,185.04,0.012130963895055934,-553.9708359081468,0.05325252817095891,1.0402777779289303,-1.0,0.09374933876733785,-3.753333333177825,-1.0,3.4350000001489844,-1.0,3.075291763971163,0.02090983848342847,7.325098648232239e-05,0.009710980117320977,0.012130963895055963,-1319.357908893725,0.0738179752033031,0.9901388890399987,-1.0,0.3264398149579857,-3.24333333317838,-1.0,2.5683333334830056,-1.0,2.9051342592680927,0.009710980117320987,4.847221894223696,0.0,9.071583846959161,0.0,-4.3920310972109045,10.522,10.892000000000001,1.7368656028101628e-17,2.7061984186084103e-13,5.54242,-1014.5591834557189,0.06567861113897266,0.05671849545663259,0.07757979831117155
EBMKF_ta,43/2_Kalman,c,144.72,189.06,0.19527508452878503,-2124.9839128250665,0.2611640712963435,-12.599999999842248,-1.0,-6.5485238093843865,-12.999999999842249,-1.0,-12.999999999842249,-1.0,11.87486882742379,0.036926549131348886,0.0487931217701205,0.2721036072356655,0.19527508452878503,-2023.8657575477148,0.2593171344876627,-14.249999999835154,-1.0,-10.458333333180384,-14.249999999835154,-1.0,-14.249999999835154,-1.0,10.458333333180384,0.2721036072356655,6.381772204869816e-13,0.0,0.001699819494793152,0.0,-9.459153496223424,5.52,6.0,2.1313347510852914e-13,6.505148215600655e-13,0.26780000000000004,-2185.0644576276113,0.15580817528743218,0.2295074057582168,0.2245818584404911
OLS_refit,42/2_LT_Fits,c,108.74,126.72,-0.09160800269459919,-1616.4240372400618,0.17149731225701828,12.743333333473839,-1.0,12.800777777909216,12.743333333473839,-1.0,12.743333333473839,-1.0,13.346531578222033,0.029751833495789592,-0.06847153993935981,0.0689949707467345,-0.09160800269459923,-1687.1686400505748,0.1733647897687957,13.253333333473284,-1.0,12.671388889020834,13.253333333473284,-1.0,13.253333333473284,-1.0,12.671388889020834,0.06899497074673447,0.0014743574117838717,0.0,0.10978853026792028,0.0,-12.563827823855021,5.9,6.0,3.350390031248845e-16,1.2029271140191195e-14,0.7610399999999999,-1771.499723163558,0.16503284185490721,0.19371930019438752,0.1951583541023492
lowess2dt20wnc,42/3_ST_Fits,c,144.44,191.74,0.007898853407965721,-1075.929560089543,0.08356030942302446,2.137388889039039,-1.0,0.3909161377089012,-6.298333333175524,-1.0,6.67666666681268,-1.0,3.7144319864552675,0.0262073635913597,-0.0002968366363648539,0.00310520863533018,0.00789885340796575,-1475.3591598255289,0.09609478038536462,2.41694444459425,-1.0,0.5126679895610035,-5.7883333331760785,-1.0,9.406666666810116,-1.0,2.5799351851943153,0.0031052086353301808,5.406652398634174,0.0,4.6776584740366856,0.0,-7.68580587318082,15.652000000000001,16.224,5.007571424909989e-24,1.4313687546939104e-15,10.61594,-1775.4211567047696,0.09591951383127827,0.09002684843307754,0.10193579949560495
TheilSen_h7075,42/2_LT_Fits,c,71.62,107.2,0.14537731033116313,-2101.1868227958644,0.2751031117814138,-4.649999999843658,-1.0,-2.3432936506496045,-4.649999999843658,-1.0,-4.649999999843658,-1.0,6.447527368160707,0.038914040370314346,0.0774807198031737,0.31958925311283737,0.14537731033116313,-2167.783909917805,0.2754291915457681,-4.139999999844212,-1.0,-2.9036111109649956,-4.139999999844212,-1.0,-4.139999999844212,-1.0,3.674722222150011,0.31958925311283737,3.434255739786437,0.0,2.5638725161961333,0.0,-12.918254650483798,5.86,6.0,5.961133245997945e-33,6.40121186624665e-26,2.03348,-2015.2477254754724,0.18622937789418859,0.2394850531990587,0.24186392506821064
lowess1dt20wARMA,42/3_ST_Fits,c,155.72,189.66,0.012130963895055934,-1399.8476777075618,0.05325252817095891,1.0370833334844791,-1.0,0.0931369049049045,-3.7549999998444945,-1.0,3.4233333334823146,-1.0,3.0773137017942616,0.013118578157114608,0.0009613262403849307,0.009710980117320977,0.012130963895055963,-2950.899775798231,0.0738179752033031,0.986805555706654,-1.0,0.32525000014317157,-3.2449999998450494,-1.0,2.5583333334830147,-1.0,2.901185185194015,0.009710980117320987,3.8162093053117423,0.0,9.94254976996218,0.0,-12.602763523770617,10.522,10.892000000000001,1.8601520461860094e-35,4.723713971108945e-27,5.48754,-2721.6238790043744,0.06604951065289592,0.05671849545663259,0.07757979831117155
lowess1dt20wAR,42/3_ST_Fits,c,168.76,203.96,0.012130963895055934,-1866.4379633937474,0.05325252817095891,1.0419444445955848,-1.0,0.09408267210067876,-3.753333333177834,-1.0,3.431666666815645,-1.0,3.0771256821393034,0.014536287306557866,7.325098648232239e-05,0.009710980117320977,0.012130963895055963,-3857.7393488451144,0.0738179752033031,0.9913888890399812,-1.0,0.32610648162465977,-3.2433333331783887,-1.0,2.5650000001496753,-1.0,2.9005416666754953,0.009710980117320987,3.4203819767973,0.0,10.00967176488148,0.0,-15.828732062891602,10.522,10.892000000000001,2.2216051668626085e-42,5.592000953810653e-32,5.54242,-3656.43710652796,0.06567861113897266,0.05671849545663259,0.07757979831117155
lowess1dt10wnc,42/3_ST_Fits,c,175.72,206.32,0.007998132573233657,-3450.1336605132524,0.08382403435813733,2.118430555705719,-1.0,0.5273293652219594,-6.368333333175478,-1.0,6.276666666813071,-1.0,3.5607844522264367,0.017205945429534818,-0.0001743783203403184,0.004426629364490484,0.007998132573233695,-4600.47931148605,0.09647814027459191,2.8803055557049384,-1.0,0.8570410054337054,-5.858333333176033,-1.0,9.485000000143408,-1.0,2.694279100555343,0.004426629364490482,7.41075168477916,0.0,4.423516049504273,0.0,-26.211072231435825,15.495999999999999,16.176,6.208064207565233e-80,1.6363342274873189e-52,10.368360000000001,-6054.7576854616755,0.09425473179892725,0.08778533434489438,0.10001140167924032
FaIR_all,43/1_ERF_FaIR,c,137.16,151.44,0.04729409251933537,-174819.48274782478,0.06125891958215137,-6.813611110952819,-1.0,-5.2957671956198205,-7.45666666650779,-1.0,-6.566666666508599,-1.0,7.051837848330868,0.005590093603828858,0.022237801417825494,0.006074390534537007,0.047294092519335355,-227390.11248674753,0.06686832545797394,-6.468333333175447,-1.0,-4.917037036891478,-6.946666666508345,-1.0,-6.326666666508909,-1.0,5.693888888778989,0.00607439053453701,1.8329338552989722,0.0,4.6040294166928994,0.0,-1690.1711441200457,7.006,7.044,3.361085730938676e-37,5.210525925847335e-26,3.19824,-272117.55420332734,0.07233594343176174,0.07128101015487058,0.07974379940138523
